id,country,product_group,shipment_mode,vendor,managed_by,fulfill_via,scheduled_date,delivered_date,year,month,year_month,freight_cost_usd,weight_kg,cost_per_kg,freight_category,delivery_status,days_variance,line_item_value,is_on_time,is_late,is_air,is_truck
83987,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-04-19,2010-03-31,2010,4,2010-04,0,452,NA,Included,On-Time,-19,43800,1,0,0,0
83988,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-04-19,2010-03-31,2010,4,2010-04,0,11725,NA,Included,On-Time,-19,1122000,1,0,0,0
83989,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-04-19,2010-03-30,2010,4,2010-04,0,2407,NA,Included,On-Time,-20,230211.96,1,0,0,0
83990,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-04-19,2010-05-18,2010,4,2010-04,9736.1,3312,2.9396437198067633,Numeric,Late,29,401480,0,1,0,0
83991,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-04-19,2010-03-31,2010,4,2010-04,0,47,NA,Included,On-Time,-19,6787.5,1,0,0,0
83992,Uganda,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2010-04-12,2010-03-25,2010,4,2010-04,11991.12,275,43.60407272727273,Numeric,On-Time,-18,36792,1,0,0,1
83993,Uganda,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-06-04,2010-04-12,2010,6,2010-06,521.52,4,130.38,Numeric,On-Time,-53,675,1,0,1,0
83995,Rwanda,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-06-15,2010-04-19,2010,6,2010-06,42573.95,2930,14.530358361774743,Numeric,On-Time,-57,280500,1,0,1,0
83996,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-05-31,2010-05-18,2010,5,2010-05,9736.1,19,512.4263157894737,Numeric,On-Time,-13,997.5,1,0,0,0
83997,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-05-31,2010-05-18,2010,5,2010-05,9736.1,544,17.897242647058825,Numeric,On-Time,-13,74430,1,0,0,0
83998,Guyana,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-06-30,2010-05-27,2010,6,2010-06,NA,NA,NA,Cross-reference,On-Time,-34,2729.76,1,0,1,0
83999,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-05-31,2010-05-18,2010,5,2010-05,9736.1,174,55.954597701149424,Numeric,On-Time,-13,31672.8,1,0,0,0
84000,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-05-31,2010-05-18,2010,5,2010-05,9736.1,2526,3.8543547110055423,Numeric,On-Time,-13,122362.66,1,0,0,0
84001,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2010-05-17,2010-05-11,2010,5,2010-05,4964.27,2475,2.0057656565656568,Numeric,On-Time,-6,240374.4,1,0,0,1
84002,Zimbabwe,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-05-28,2010-05-31,2010,5,2010-05,3833.17,31,123.65064516129031,Numeric,Late,3,1743.3,0,1,1,0
84003,Mozambique,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2010-06-30,2010-06-14,2010,6,2010-06,NA,NA,NA,Cross-reference,On-Time,-16,516120,1,0,0,1
84004,Uganda,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-05-31,2010-05-19,2010,5,2010-05,6637.05,580,11.443189655172414,Numeric,On-Time,-12,47658,1,0,1,0
84005,Zimbabwe,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2010-07-30,2010-05-31,2010,7,2010-07,3833.17,509,7.530785854616896,Numeric,On-Time,-60,28025,1,0,0,1
84006,Uganda,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-06-09,2010-05-25,2010,6,2010-06,8676.9,617,14.063047001620744,Numeric,On-Time,-15,53654.04,1,0,1,0
84007,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-06-02,2010-06-09,2010,6,2010-06,18473.1,1765,10.466345609065154,Numeric,Late,7,6336,0,1,1,0
84008,Uganda,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-06-09,2010-06-15,2010,6,2010-06,5841.92,210,27.818666666666665,Numeric,Late,6,32864.75,0,1,1,0
84009,Ethiopia,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-06-30,2010-06-18,2010,6,2010-06,6154.8,955,6.444816753926702,Numeric,On-Time,-12,46600,1,0,1,0
84010,Rwanda,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-15,2010-07-07,2010,7,2010-07,8929.51,758,11.780356200527704,Numeric,On-Time,-8,65850.18,1,0,1,0
84011,Uganda,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-28,2010-07-22,2010,7,2010-07,1017.15,76,13.383552631578947,Numeric,On-Time,-6,4370,1,0,1,0
84012,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2010-11-04,2010-06-29,2010,11,2010-11,NA,NA,NA,Cross-reference,On-Time,-128,460000,1,0,0,1
84013,Mozambique,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-08-31,2010-07-20,2010,8,2010-08,1894.2,210,9.02,Numeric,On-Time,-42,7980,1,0,1,0
84014,Nigeria,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-15,2010-06-28,2010,7,2010-07,0,4490,NA,Included,On-Time,-17,127430.94,1,0,1,0
84015,Nigeria,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-15,2010-06-28,2010,7,2010-07,0,2442,NA,Included,On-Time,-17,131100,1,0,1,0
84016,Nigeria,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-15,2010-06-28,2010,7,2010-07,0,68,NA,Included,On-Time,-17,3698.4,1,0,1,0
84017,Nigeria,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-15,2010-06-28,2010,7,2010-07,0,11,NA,Included,On-Time,-17,1500,1,0,1,0
84018,Nigeria,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-15,2010-06-28,2010,7,2010-07,0,60,NA,Included,On-Time,-17,4855,1,0,1,0
84019,Tanzania,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-19,2010-08-04,2010,7,2010-07,9309.52,2344,3.971638225255973,Numeric,Late,16,400356.12,0,1,1,0
84020,Nigeria,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-15,2010-06-28,2010,7,2010-07,0,1918,NA,Included,On-Time,-17,208978.56,1,0,1,0
84021,Nigeria,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-15,2010-06-28,2010,7,2010-07,0,376,NA,Included,On-Time,-17,40944.24,1,0,1,0
84022,Tanzania,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-21,2010-07-21,2010,7,2010-07,13457.25,2695,4.993413729128015,Numeric,On-Time,0,105105,1,0,1,0
84023,Zimbabwe,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-30,2010-07-22,2010,7,2010-07,NA,NA,NA,Cross-reference,On-Time,-8,19352,1,0,1,0
84024,Zimbabwe,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-30,2010-07-22,2010,7,2010-07,NA,NA,NA,Cross-reference,On-Time,-8,42394.8,1,0,1,0
84025,Zimbabwe,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-07-30,2010-07-22,2010,7,2010-07,NA,NA,NA,Cross-reference,On-Time,-8,4905.6,1,0,1,0
84026,Ethiopia,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-09-21,2010-07-19,2010,9,2010-09,13215.67,3931,3.3619104553548715,Numeric,On-Time,-64,167974.95,1,0,1,0
84027,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-08-16,2010-08-17,2010,8,2010-08,6147.18,3570,1.7218991596638655,Numeric,Late,1,323898.96,0,1,0,0
84028,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-08-24,2010-08-23,2010,8,2010-08,2136.1,123,17.366666666666667,Numeric,On-Time,-1,16438.8,1,0,1,0
84029,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-08-31,2010-08-17,2010,8,2010-08,6147.18,2700,2.2767333333333335,Numeric,On-Time,-14,352500,1,0,0,0
84030,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-08-31,2010-08-17,2010,8,2010-08,6147.18,7050,0.871940425531915,Numeric,On-Time,-14,607282.5,1,0,0,0
84031,Ethiopia,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-08-17,2010-08-09,2010,8,2010-08,1229.52,196,6.273061224489796,Numeric,On-Time,-8,36050,1,0,1,0
84032,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-08-31,2010-08-23,2010,8,2010-08,NA,NA,NA,Cross-reference,On-Time,-8,5456.64,1,0,1,0
84033,Dominican Republic,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-08-30,2010-08-28,2010,8,2010-08,NA,NA,NA,Cross-reference,On-Time,-2,100980,1,0,1,0
84034,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-08-12,2010-08-17,2010,8,2010-08,6147.18,1448,4.245290055248619,Numeric,Late,5,35773.92,0,1,0,0
84035,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2010-08-12,2010-08-17,2010,8,2010-08,6147.18,3951,1.555854214123007,Numeric,Late,5,95006.73,0,1,0,0
84038,Tanzania,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-09-30,2010-09-10,2010,9,2010-09,18390.42,4729,3.888860224148868,Numeric,On-Time,-20,68222.95,1,0,1,0
84039,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-09-30,2010-09-06,2010,9,2010-09,8815.65,134,65.7884328358209,Numeric,On-Time,-24,9796,1,0,1,0
84040,Côte d'Ivoire,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2010-10-19,2010-09-25,2010,10,2010-10,8953.2,18041,0.49626960811484955,Numeric,On-Time,-24,21080.5,1,0,0,1
84041,Côte d'Ivoire,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2010-10-19,2010-09-25,2010,10,2010-10,NA,NA,NA,Cross-reference,On-Time,-24,32186,1,0,0,1
84042,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-09-30,2010-10-07,2010,9,2010-09,NA,NA,NA,Cross-reference,Late,7,74214,0,1,1,0
84043,Guyana,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-11-23,2010-09-19,2010,11,2010-11,NA,NA,NA,Cross-reference,On-Time,-65,7224.42,1,0,1,0
84044,Guyana,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-11-23,2010-09-19,2010,11,2010-11,NA,NA,NA,Cross-reference,On-Time,-65,2233.3,1,0,1,0
84045,Zimbabwe,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2010-09-30,2010-10-04,2010,9,2010-09,NA,NA,NA,Cross-reference,Late,4,642333,0,1,0,1
84046,Guyana,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-10-20,2010-09-28,2010,10,2010-10,2027.42,34,59.63,Numeric,On-Time,-22,5425,1,0,1,0
84047,Uganda,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-10-20,2010-10-25,2010,10,2010-10,56372.66,13087,4.307531137770306,Numeric,Late,5,118499.36,0,1,1,0
84048,Uganda,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-10-20,2010-10-25,2010,10,2010-10,NA,NA,NA,Cross-reference,Late,5,348762.48,0,1,1,0
84049,Nigeria,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-10-22,2010-11-10,2010,10,2010-10,NA,NA,NA,Cross-reference,Late,19,11460,0,1,1,0
84050,Nigeria,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-10-22,2010-11-10,2010,10,2010-10,NA,NA,NA,Cross-reference,Late,19,615796.65,0,1,1,0
84051,Ethiopia,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-11-19,2010-11-17,2010,11,2010-11,866.71,90,9.63011111111111,Numeric,On-Time,-2,11968.6,1,0,1,0
84052,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2010-12-31,2010-11-25,2010,12,2010-12,NA,NA,NA,Cross-reference,On-Time,-36,198531.66,1,0,0,1
84053,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-11-26,2010-12-15,2010,11,2010-11,68243,7100,9.61169014084507,Numeric,Late,19,308988.45,0,1,1,0
84054,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2010-11-30,2010-12-22,2010,11,2010-11,NA,NA,NA,Cross-reference,Late,22,52580.22,0,1,1,0
84055,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-03-30,2011-01-09,2011,3,2011-03,27457,4502,6.098844957796535,Numeric,On-Time,-80,441000,1,0,0,0
84056,Uganda,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-02-07,2011-01-14,2011,2,2011-02,54009.25,9299,5.808070760296806,Numeric,On-Time,-24,776446.44,1,0,0,1
84057,Mozambique,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-03-10,2011-03-02,2011,3,2011-03,4815.8,1804,2.669512195121951,Numeric,On-Time,-8,76909.44,1,0,0,1
84058,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-02-21,2011-02-16,2011,2,2011-02,43548,426,102.22535211267606,Numeric,On-Time,-5,15611,1,0,0,0
84059,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-01-31,2011-02-22,2011,1,2011-01,NA,NA,NA,Cross-reference,Late,22,6771,0,1,1,0
84060,Ethiopia,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-02-09,2011-02-07,2011,2,2011-02,3935.92,542,7.261845018450185,Numeric,On-Time,-2,39551.4,1,0,1,0
84061,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-03-31,2011-03-07,2011,3,2011-03,34543.36,43128,0.8009497310332035,Numeric,On-Time,-24,2184000,1,0,0,1
84062,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-03-10,2011-02-25,2011,3,2011-03,16482.05,11115,1.482865497076023,Numeric,On-Time,-13,1419578.16,1,0,0,1
84063,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-03-31,2011-03-15,2011,3,2011-03,18611.92,4720,3.943203389830508,Numeric,On-Time,-16,255679.2,1,0,1,0
84064,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-03-31,2011-04-05,2011,3,2011-03,NA,NA,NA,Cross-reference,Late,5,19224.15,0,1,0,1
84065,Guyana,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-03-31,2011-03-25,2011,3,2011-03,NA,NA,NA,Cross-reference,On-Time,-6,13172.67,1,0,1,0
84066,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-03-31,2011-03-29,2011,3,2011-03,NA,NA,NA,Cross-reference,On-Time,-2,348429.6,1,0,1,0
84067,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-03-15,2011-03-29,2011,3,2011-03,17941.47,138,130.01065217391306,Numeric,Late,14,10044,0,1,1,0
84068,Tanzania,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-04-07,2011-03-31,2011,4,2011-04,9639.1,2996,3.2173230974632845,Numeric,On-Time,-7,14740.46,1,0,1,0
84069,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-04-20,2011-06-10,2011,4,2011-04,NA,NA,NA,Cross-reference,Late,51,29452.5,0,1,1,0
84070,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-04-20,2011-06-10,2011,4,2011-04,NA,NA,NA,Cross-reference,Late,51,174214.8,0,1,1,0
84074,Mozambique,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-05-31,2011-04-06,2011,5,2011-05,3495.81,195,17.927230769230768,Numeric,On-Time,-55,9436.5,1,0,0,1
84075,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-03-24,2011-06-07,2011,3,2011-03,3380.35,1264,2.6743275316455697,Numeric,Late,75,224697.6,0,1,1,0
84076,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-06-15,2011-05-11,2011,6,2011-06,12601.07,209,60.2922009569378,Numeric,On-Time,-35,11120,1,0,0,0
84077,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-03-31,2011-05-11,2011,3,2011-03,12601.07,5481,2.299045794563036,Numeric,Late,41,640368.24,0,1,0,0
84078,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-06-21,2011-05-11,2011,6,2011-06,12601.07,7194,1.7516082846816792,Numeric,On-Time,-41,370279.68,1,0,0,0
84079,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-03-24,2011-04-28,2011,3,2011-03,1697.33,101,16.805247524752474,Numeric,Late,35,4918.63,0,1,1,0
84080,Zimbabwe,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-04-04,2011-05-20,2011,4,2011-04,3403.99,10,340.399,Numeric,Late,46,892.5,0,1,0,1
84081,Zimbabwe,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-04-04,2011-05-20,2011,4,2011-04,NA,NA,NA,Cross-reference,Late,46,495,0,1,0,1
84082,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-04-14,2011-05-20,2011,4,2011-04,3402.23,2630,1.2936235741444868,Numeric,Late,36,127844.77,0,1,0,1
84083,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-04-30,2011-05-20,2011,4,2011-04,12049.4,11057,1.08975309758524,Numeric,Late,20,1026000,0,1,0,1
84084,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-04-11,2011-05-20,2011,4,2011-04,3402.23,1168,2.9128681506849317,Numeric,Late,39,19944.46,0,1,0,1
84085,Mozambique,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-05-31,2011-06-23,2011,5,2011-05,947.52,485,1.9536494845360823,Numeric,Late,23,882,0,1,0,1
84086,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-04-14,2011-06-10,2011,4,2011-04,15919.88,14935,1.0659444258453297,Numeric,Late,57,72965.88,0,1,0,1
84087,Ethiopia,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-05-31,2011-05-30,2011,5,2011-05,2976.29,716,4.156829608938548,Numeric,On-Time,-1,65700,1,0,1,0
84088,Zimbabwe,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-05-31,2011-06-15,2011,5,2011-05,NA,NA,NA,Cross-reference,Late,15,14940.8,0,1,0,1
84089,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-06-21,2011-07-06,2011,6,2011-06,13398,5262,2.54618015963512,Numeric,Late,15,109317.18,0,1,0,0
84090,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-06-15,2011-07-06,2011,6,2011-06,13398.06,170,78.81211764705883,Numeric,Late,21,7393.09,0,1,0,0
84091,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-06-15,2011-07-05,2011,6,2011-06,13398.06,1107,12.103035230352305,Numeric,Late,20,38925.08,0,1,0,0
84092,Rwanda,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-08-14,2011-05-25,2011,8,2011-08,4370.8,718,6.087465181058496,Numeric,On-Time,-81,3330,1,0,0,0
84093,Guyana,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-10-13,2011-06-24,2011,10,2011-10,1052.04,25,42.0816,Numeric,On-Time,-111,1197.62,1,0,1,0
84094,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-04-30,2011-06-20,2011,4,2011-04,7962.26,6449,1.234650333385021,Numeric,Late,51,281120,0,1,0,1
84095,Benin,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-06-13,2011-07-05,2011,6,2011-06,10829.6,2192,4.94051094890511,Numeric,Late,22,79462.6,0,1,1,0
84096,Benin,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-06-13,2011-07-05,2011,6,2011-06,NA,NA,NA,Cross-reference,Late,22,28160,0,1,1,0
84097,Ghana,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-07-04,2011-07-20,2011,7,2011-07,226.25,2269,0.0997135301895108,Numeric,Late,16,95480.4,0,1,1,0
84098,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-07-19,2011-06-28,2011,7,2011-07,NA,NA,NA,Cross-reference,On-Time,-21,221.76,1,0,1,0
84099,Mozambique,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-08-31,2011-09-01,2011,8,2011-08,NA,NA,NA,Cross-reference,Late,1,1524798,0,1,0,1
84101,Zimbabwe,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-08-15,2011-08-11,2011,8,2011-08,NA,NA,NA,Cross-reference,On-Time,-4,199043.86,1,0,0,1
84102,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-07-19,2011-07-21,2011,7,2011-07,1128.54,38,29.698421052631577,Numeric,Late,2,2700,0,1,1,0
84103,Côte d'Ivoire,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-07-22,2011-07-22,2011,7,2011-07,3545.1,151,23.477483443708607,Numeric,On-Time,0,35347.5,1,0,1,0
84104,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-07-19,2011-08-11,2011,7,2011-07,NA,NA,NA,Cross-reference,Late,23,256500,0,1,1,0
84105,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-09-29,2011-08-29,2011,9,2011-09,NA,NA,NA,Cross-reference,On-Time,-31,223482.87,1,0,0,1
84106,Mozambique,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-10-13,2011-10-13,2011,10,2011-10,NA,NA,NA,Cross-reference,On-Time,0,81201.24,1,0,0,1
84107,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-08-31,2011-08-24,2011,8,2011-08,16881.16,1704,9.906784037558683,Numeric,On-Time,-7,126447,1,0,1,0
84108,Mozambique,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-11-30,2011-11-30,2011,11,2011-11,5678.14,3642,1.5590719384953324,Numeric,On-Time,0,18988,1,0,0,1
84109,Guyana,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-10-18,2011-10-03,2011,10,2011-10,NA,NA,NA,Cross-reference,On-Time,-15,777.7,1,0,1,0
84110,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-04-14,2011-08-05,2011,4,2011-04,3949.18,1456,2.712348901098901,Numeric,Late,113,262027.68,0,1,0,1
84111,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2011-11-03,2011-09-28,2011,11,2011-11,18495.9,37993,0.48682388861106,Numeric,On-Time,-36,3003268.62,1,0,0,0
84112,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-10-31,2011-09-26,2011,10,2011-10,21454.88,17285,1.2412426959791727,Numeric,On-Time,-35,583882.56,1,0,0,1
84113,Swaziland,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-09-30,2011-10-06,2011,9,2011-09,12314.4,4502,2.7353176366059526,Numeric,Late,6,267720.42,0,1,1,0
84115,Haiti,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-10-31,2011-10-24,2011,10,2011-10,2936.8,230,12.768695652173914,Numeric,On-Time,-7,5390,1,0,1,0
84116,Swaziland,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-11-17,2011-10-18,2011,11,2011-11,20144.99,5961,3.379464854890119,Numeric,On-Time,-30,504900,1,0,1,0
84117,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-12-10,2011-12-09,2011,12,2011-12,9421.76,1936,4.866611570247934,Numeric,On-Time,-1,48192,1,0,0,1
84118,Côte d'Ivoire,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-11-11,2011-10-31,2011,11,2011-11,3274.41,360,9.095583333333334,Numeric,On-Time,-11,1995.84,1,0,0,1
84119,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-12-10,2011-12-09,2011,12,2011-12,NA,NA,NA,Cross-reference,On-Time,-1,271.08,1,0,0,1
84120,Côte d'Ivoire,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2011-12-23,2011-11-19,2011,12,2011-12,3296.34,197,16.73269035532995,Numeric,On-Time,-34,22598.4,1,0,0,1
84121,Uganda,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2012-01-09,2011-12-01,2012,1,2012-01,39130.38,1051,37.23156993339676,Numeric,On-Time,-39,41200,1,0,0,1
84122,Tanzania,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2012-01-10,2011-12-22,2012,1,2012-01,0,NA,NA,Included,On-Time,-19,214741.8,1,0,0,1
84123,Tanzania,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2012-02-07,2011-12-19,2012,2,2012-02,2682.2,355,7.555492957746479,Numeric,On-Time,-50,44928,1,0,0,1
84124,Tanzania,ARV,Air,SCMS from RDC,PMO - US,From RDC,2012-01-30,2011-12-22,2012,1,2012-01,0,NA,NA,Included,On-Time,-39,1593600,1,0,1,0
84125,Tanzania,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2012-01-10,2011-12-22,2012,1,2012-01,0,2302,NA,Included,On-Time,-19,341600,1,0,0,1
84126,Swaziland,ARV,Air,SCMS from RDC,PMO - US,From RDC,2011-12-12,2011-12-12,2011,12,2011-12,3787.65,750,5.0502,Numeric,On-Time,0,33599.34,1,0,1,0
84127,Mozambique,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2012-01-31,2012-01-25,2012,1,2012-01,2779.53,2987,0.9305423501841312,Numeric,On-Time,-6,15600,1,0,0,1
84128,Nigeria,ARV,Air Charter,SCMS from RDC,PMO - US,From RDC,2012-03-16,2011-12-18,2012,3,2012-03,15322.73,5494,2.7889934473971603,Numeric,On-Time,-89,438486.17,1,0,0,0
84129,Zambia,ARV,Truck,SCMS from RDC,PMO - US,From RDC,2012-02-29,2012-01-20,2012,2,2012-02,6476.69,19257,0.3363291270706756,Numeric,On-Time,-40,502000,1,0,0,1
84130,"Congo, DRC",ARV,Air,SCMS from RDC,PMO - US,From RDC,2012-03-16,2012-02-14,2012,3,2012-03,NA,NA,NA,Cross-reference,On-Time,-31,67.08,1,0,1,0
84131,"Congo, DRC",ARV,Air,SCMS from RDC,PMO - US,From RDC,2012-03-16,2012-02-14,2012,3,2012-03,NA,NA,NA,Cross-reference,On-Time,-31,180.6,1,0,1,0
84132,"Congo, DRC",ARV,Air,SCMS from RDC,PMO - US,From RDC,2012-03-16,2012-02-14,2012,3,2012-03,NA,NA,NA,Cross-reference,On-Time,-31,292.6,1,0,1,0
84133,"Congo, DRC",ARV,Air,SCMS from RDC,PMO - US,From RDC,2012-03-16,2012-02-14,2012,3,2012-03,NA,NA,NA,Cross-reference,On-Time,-31,619.5,1,0,1,0
84134,"Congo, DRC",ARV,Air,SCMS from RDC,PMO - US,From RDC,2012-03-16,2012-02-14,2012,3,2012-03,NA,NA,NA,Cross-reference,On-Time,-31,330,1,0,1,0
