id,project_code,country,managed_by,fulfill_via,vendor_inco_term,product_group,sub_class,vendor,shipment_mode,shipment_mode_clean,scheduled_date,delivered_date,recorded_date,year,month,year_month,weight_kg,freight_cost_usd,freight_category,freight_flag,freight_outlier_flag,line_item_value,cost_per_kg,delivery_status,days_variance
82471,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-07-03,2012-05-18,2012-05-18,2012,7,2012-07,729,3758.4,Numeric,FALSE,FALSE,8310,5.155555555555556,On-Time,-46
82472,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-07-03,2012-05-18,2012-05-18,2012,7,2012-07,NA,NA,Cross-reference,TRUE,FALSE,1830,NA,On-Time,-46
82473,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-06-29,2012-05-22,2012-05-22,2012,6,2012-06,1859,10611,Numeric,FALSE,FALSE,204762.32,5.707907477138247,On-Time,-38
82474,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-05-31,2012-05-25,2012-05-25,2012,5,2012-05,8433,15219.71,Numeric,FALSE,FALSE,41170.12,1.804780030831258,On-Time,-6
82475,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-06-01,2012-05-28,2012-05-28,2012,6,2012-06,17001,6079.27,Numeric,FALSE,FALSE,2440500,0.3575830833480384,On-Time,-4
82476,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-06-15,2012-05-28,2012-05-28,2012,6,2012-06,1133,6079.27,Numeric,FALSE,FALSE,167300,5.365639894086496,On-Time,-18
82477,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-05-30,2012-05-30,2012-05-30,2012,5,2012-05,6798,26205.83,Numeric,FALSE,FALSE,542141.52,3.8549323330391294,On-Time,0
82478,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2012-07-03,2012-06-28,2012-06-28,2012,7,2012-07,53692,29683.06,Numeric,FALSE,FALSE,118887.6,0.5528395291663563,On-Time,-5
82479,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2012-07-04,2012-06-03,2012-06-03,2012,7,2012-07,28776,17090,Numeric,FALSE,FALSE,2420000,0.5938976925215458,On-Time,-31
82480,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2012-08-02,2012-06-03,2012-06-03,2012,8,2012-08,6889,17090,Numeric,FALSE,FALSE,273700,2.4807664392509796,On-Time,-60
82481,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-08-14,2012-06-27,2012-06-27,2012,8,2012-08,7095,5530.11,Numeric,FALSE,FALSE,26024.1,0.7794376321353065,On-Time,-48
82482,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-07-31,2012-06-27,2012-06-27,2012,7,2012-07,2036,5530.12,Numeric,FALSE,FALSE,254067.84,2.7161689587426325,On-Time,-34
82483,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-10-16,2012-06-27,2012-06-27,2012,10,2012-10,7114,5530.11,Numeric,FALSE,FALSE,26024.1,0.7773559179083497,On-Time,-111
82484,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-07-02,2012-07-03,2012-07-03,2012,7,2012-07,451,2394.27,Numeric,FALSE,FALSE,23067,5.30880266075388,Late,1
82485,107-RW-T30,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-07-03,2012-06-20,2012-06-20,2012,7,2012-07,3771,31029.99,Numeric,FALSE,FALSE,97600,8.228583929992045,On-Time,-13
82486,900-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-07-05,2012-07-16,2012-07-16,2012,7,2012-07,5486,27321.52,Numeric,FALSE,FALSE,179234.4,4.980226029894276,Late,11
82487,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2012-08-02,2012-07-09,2012-07-09,2012,8,2012-08,4944,21347.13,Numeric,FALSE,FALSE,190500,4.317785194174758,On-Time,-24
82489,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-08-17,2012-08-01,2012-08-01,2012,8,2012-08,4547,30482.8,Numeric,FALSE,FALSE,332400,6.703936661535078,On-Time,-16
82490,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-09-05,2012-07-26,2012-07-26,2012,9,2012-09,836,4911,Numeric,FALSE,FALSE,1540.17,5.874401913875598,On-Time,-41
82491,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-07-31,2012-07-31,2012-07-31,2012,7,2012-07,11720,11702.27,Numeric,FALSE,FALSE,785113.92,0.9984872013651878,On-Time,0
82492,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-07-31,2012-07-31,2012-07-31,2012,7,2012-07,123,2252.42,Numeric,FALSE,FALSE,7225.18,18.312357723577236,On-Time,0
82493,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-07-31,2012-08-01,2012-08-01,2012,7,2012-07,3090,11188.53,Numeric,FALSE,FALSE,33022.08,3.6208834951456312,Late,1
82494,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2012-08-02,2012-07-24,2012-07-24,2012,8,2012-08,7666,16532.5,Numeric,FALSE,FALSE,404358.16,2.1566005739629532,On-Time,-9
82495,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-09-17,2012-08-14,2012-08-14,2012,9,2012-09,9348,81100.77,Numeric,FALSE,TRUE,707369.67,8.675734916559692,On-Time,-34
82496,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2012-07-31,2012-07-24,2012-07-24,2012,7,2012-07,642,16532.5,Numeric,FALSE,FALSE,23253.4,25.751557632398754,On-Time,-7
82497,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2012-08-02,2012-07-24,2012-07-24,2012,8,2012-08,645,16532.5,Numeric,FALSE,FALSE,23346.6,25.631782945736433,On-Time,-9
82498,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-08-20,2012-08-18,2012-08-18,2012,8,2012-08,1674,4754.53,Numeric,FALSE,FALSE,223795.2,2.840221027479092,On-Time,-2
82499,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-12-11,2012-09-04,2012-09-04,2012,12,2012-12,7191,6014.22,Numeric,FALSE,FALSE,240562.16,0.8363537755527743,On-Time,-98
82500,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2012-11-30,2012-10-29,2012-10-29,2012,11,2012-11,2778,19730.62,Numeric,FALSE,FALSE,15015,7.102455003599712,On-Time,-32
82501,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2012-10-29,2012-08-27,2012-08-27,2012,10,2012-10,4359,12101.96,Numeric,FALSE,FALSE,2303,2.7763156687313604,On-Time,-63
82502,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-08-31,2012-08-14,2012-08-14,2012,8,2012-08,5950,18461.22,Numeric,FALSE,FALSE,142850.34,3.102726050420168,On-Time,-17
82503,900-TZ-T30,Tanzania,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-10-26,2012-10-26,2012-10-26,2012,10,2012-10,16510,82283.9,Numeric,FALSE,TRUE,407384.4,4.983882495457299,On-Time,0
82504,900-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-10-29,2012-10-29,2012-10-29,2012,10,2012-10,3865,19667.94,Numeric,FALSE,FALSE,111913.54,5.088729624838292,On-Time,0
82505,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-09-17,2012-09-07,2012-09-07,2012,9,2012-09,2321,7317.48,Numeric,FALSE,FALSE,109904.08,3.1527272727272724,On-Time,-10
82506,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-09-25,2012-09-07,2012-09-07,2012,9,2012-09,17125,7317.47,Numeric,FALSE,FALSE,46035.48,0.4272975182481752,On-Time,-18
82507,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-11-13,2012-09-05,2012-09-05,2012,11,2012-11,18204,36194.84,Numeric,FALSE,TRUE,660522,1.9882904856075585,On-Time,-69
82508,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-10-31,2012-09-07,2012-09-07,2012,10,2012-10,3144,7317.47,Numeric,FALSE,FALSE,135102.72,2.3274395674300257,On-Time,-54
82509,900-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-10-30,2012-10-30,2012-10-30,2012,10,2012-10,5000,24889,Numeric,FALSE,FALSE,234600,4.9778,On-Time,0
82510,107-RW-T30,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-10-30,2012-10-30,2012-10-30,2012,10,2012-10,1928,5825.17,Numeric,FALSE,FALSE,244853,3.0213537344398342,On-Time,0
82511,900-SS-T30,South Sudan,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-11-15,2012-10-23,2012-10-23,2012,11,2012-11,513,4934.43,Numeric,FALSE,FALSE,599.4,9.618771929824561,On-Time,-23
82512,107-RW-T30,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-10-19,2012-10-18,2012-10-18,2012,10,2012-10,3863,23249.47,Numeric,FALSE,FALSE,201600.6,6.0185011648977484,On-Time,-1
82513,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-10-29,2012-10-01,2012-10-01,2012,10,2012-10,4026,15677.98,Numeric,FALSE,FALSE,7620,3.894182811723795,On-Time,-28
82514,110-ZM-T30,Zambia,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-10-10,2012-10-05,2012-10-05,2012,10,2012-10,26199,34356.26,Numeric,FALSE,TRUE,1105966.75,1.3113576854078401,On-Time,-5
82515,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-10-25,2012-10-22,2012-10-22,2012,10,2012-10,958,7659.33,Numeric,FALSE,FALSE,3682.98,7.995125260960334,On-Time,-3
82516,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-10-15,2012-10-05,2012-10-05,2012,10,2012-10,6375,18661.97,Numeric,FALSE,FALSE,643389.9,2.927367843137255,On-Time,-10
82518,107-RW-T30,Rwanda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-10-31,2012-10-30,2012-10-30,2012,10,2012-10,7242,5825.18,Numeric,FALSE,FALSE,796054.03,0.8043606738470036,On-Time,-1
82519,900-CM-T30,Cameroon,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2012-10-24,2012-10-17,2012-10-17,2012,10,2012-10,43571,67732.54,Numeric,FALSE,TRUE,1462240,1.5545326019600192,On-Time,-7
82520,900-CM-T30,Cameroon,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2012-11-07,2012-10-17,2012-10-17,2012,11,2012-11,4486,76176.43,Numeric,FALSE,TRUE,53600,16.98092510031208,On-Time,-21
82522,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-10-31,2012-10-26,2012-10-26,2012,10,2012-10,123,1783.64,Numeric,FALSE,FALSE,13430.1,14.501138211382115,On-Time,-5
82523,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2012-12-15,2012-10-24,2012-10-24,2012,12,2012-12,253,4261.03,Numeric,FALSE,FALSE,30076,16.842015810276678,On-Time,-52
82524,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-12-14,2012-10-24,2012-10-24,2012,12,2012-12,2147,8211.03,Numeric,FALSE,FALSE,56250,3.8244201210992084,On-Time,-51
82525,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-11-06,2012-11-06,2012-11-06,2012,11,2012-11,12028,15459.09,Numeric,FALSE,FALSE,484000,1.2852585633521783,On-Time,0
82526,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-12-31,2012-11-19,2012-11-19,2012,12,2012-12,14275,131278.81,Numeric,FALSE,TRUE,1658935.78,9.196414010507882,On-Time,-42
82527,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-12-10,2012-11-19,2012-11-19,2012,12,2012-12,5212,24772.95,Numeric,FALSE,FALSE,141675.52,4.753060245587107,On-Time,-21
82528,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-01-11,2013-01-11,2013-01-11,2013,1,2013-01,12104,7433.02,Numeric,FALSE,FALSE,945905.2,0.6140961665565102,On-Time,0
82529,102-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-12-21,2012-12-11,2012-12-11,2012,12,2012-12,23127,11444.77,Numeric,FALSE,FALSE,1008757.36,0.4948661737363255,On-Time,-10
82530,103-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2012-12-14,2012-12-11,2012-12-11,2012,12,2012-12,10118,9251.8,Numeric,FALSE,FALSE,47037.3,0.9143901956908479,On-Time,-3
82531,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-12-04,2012-12-04,2012-12-04,2012,12,2012-12,7973,51090,Numeric,FALSE,TRUE,40825.4,6.407876583469209,On-Time,0
82532,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-02-01,2013-02-01,2013-02-01,2013,2,2013-02,2400,18337.82,Numeric,FALSE,FALSE,133044.6,7.640758333333333,On-Time,0
82533,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2012-11-30,2012-12-04,2012-12-04,2012,11,2012-11,25523,51090,Numeric,FALSE,TRUE,357174.32,2.0017239352740663,Late,4
82534,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-12-31,2012-12-06,2012-12-06,2012,12,2012-12,4409,17192.4,Numeric,FALSE,FALSE,52299.52,3.8993876162395105,On-Time,-25
82535,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-01-10,2012-12-27,2012-12-27,2013,1,2013-01,852,3026.61,Numeric,FALSE,FALSE,52351.12,3.5523591549295777,On-Time,-14
82536,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2012-12-21,2012-12-13,2012-12-13,2012,12,2012-12,5754,10075.8,Numeric,FALSE,FALSE,135626.4,1.7510948905109487,On-Time,-8
82537,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-02-02,2013-02-02,2013-02-02,2013,2,2013-02,1187,9609.69,Numeric,FALSE,FALSE,26839.8,8.095779275484414,On-Time,0
82538,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-09-11,2013-09-11,2013-09-11,2013,9,2013-09,5897,40434.04,Numeric,FALSE,TRUE,4703.69,6.856713583177887,On-Time,0
82539,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-09-11,2013-09-11,2013-09-11,2013,9,2013-09,NA,NA,Cross-reference,TRUE,FALSE,35748.72,NA,On-Time,0
82540,102-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-02-11,2013-02-11,2013-02-11,2013,2,2013-02,704,25568,Numeric,FALSE,FALSE,57193.09,36.31818181818182,On-Time,0
82541,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2013-02-11,2013-02-11,2013-02-11,2013,2,2013-02,8850,29780.5,Numeric,FALSE,FALSE,638000,3.3650282485875707,On-Time,0
82542,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-02-11,2013-03-07,2013-03-07,2013,2,2013-02,2261,13252.2,Numeric,FALSE,FALSE,97554.94,5.861211853162318,Late,24
82544,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-03-28,2013-02-28,2013-02-28,2013,3,2013-03,1387,10680.14,Numeric,FALSE,FALSE,47000,7.700173035328046,On-Time,-28
82545,104-CI-T30,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-03-28,2013-02-28,2013-02-28,2013,3,2013-03,677,3880.14,Numeric,FALSE,FALSE,30550,5.731373707533234,On-Time,-28
82546,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-04-04,2013-03-07,2013-03-07,2013,4,2013-04,6528,21806.84,Numeric,FALSE,FALSE,72993.48,3.3405085784313724,On-Time,-28
82547,900-SS-T30,South Sudan,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2013-03-31,2013-03-22,2013-03-22,2013,3,2013-03,1108,10754,Numeric,FALSE,FALSE,5803.2,9.705776173285198,On-Time,-9
82548,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2013-03-15,2013-02-21,2013-02-21,2013,3,2013-03,12785,37242.5,Numeric,FALSE,TRUE,75870.46,2.9129839655846697,On-Time,-22
82549,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-03-14,2013-03-14,2013-03-14,2013,3,2013-03,23677,9405.81,Numeric,FALSE,FALSE,129729.6,0.39725514212104573,On-Time,0
82550,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-03-15,2013-03-14,2013-03-14,2013,3,2013-03,2268,9405.81,Numeric,FALSE,FALSE,244137.6,4.1471825396825395,On-Time,-1
82551,103-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2013-03-31,2013-03-14,2013-03-14,2013,3,2013-03,5453,9405.81,Numeric,FALSE,FALSE,14006.8,1.7248872180451127,On-Time,-17
82552,103-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2013-03-31,2013-03-14,2013-03-14,2013,3,2013-03,NA,NA,Cross-reference,TRUE,FALSE,64906,NA,On-Time,-17
82553,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2013-03-29,2013-03-06,2013-03-06,2013,3,2013-03,76,936.81,Numeric,FALSE,FALSE,3912.06,12.326447368421052,On-Time,-23
82554,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-04-09,2013-03-14,2013-03-14,2013,4,2013-04,16035,161712.87,Numeric,FALSE,TRUE,132986.88,10.084993451824134,On-Time,-26
82555,106-HT-T30,Haiti,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-04-09,2013-03-14,2013-03-14,2013,4,2013-04,NA,NA,Cross-reference,TRUE,FALSE,775.68,NA,On-Time,-26
82556,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2013-03-15,2013-02-21,2013-02-21,2013,3,2013-03,11111,37242.5,Numeric,FALSE,TRUE,232429.17,3.351858518585186,On-Time,-22
82557,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2013-03-15,2013-02-21,2013-02-21,2013,3,2013-03,NA,NA,Cross-reference,TRUE,FALSE,311192.35,NA,On-Time,-22
82558,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2013-03-15,2013-02-21,2013-02-21,2013,3,2013-03,13392,37242.5,Numeric,FALSE,TRUE,1437641.66,2.780951314217443,On-Time,-22
82559,113-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-07-31,2013-03-14,2013-03-14,2013,7,2013-07,2266,9405.81,Numeric,FALSE,FALSE,244137.6,4.1508428949691085,On-Time,-139
82560,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2013-04-18,2013-03-15,2013-03-15,2013,4,2013-04,110,3178,Numeric,FALSE,FALSE,357.7,28.89090909090909,On-Time,-34
82562,103-SS-T30,South Sudan,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Air,Air,2013-04-17,2013-04-23,2013-04-23,2013,4,2013-04,37,1198.68,Numeric,FALSE,FALSE,2278.35,32.39675675675676,Late,6
82564,102-ZW-T30,Zimbabwe,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-07-31,2013-04-13,2013-04-13,2013,7,2013-07,4536,29733.53,Numeric,FALSE,FALSE,488275.2,6.5550110229276894,On-Time,-109
82565,101-CD-T30,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-11-27,2013-11-27,2014-01-22,2013,11,2013-11,315,2030.96,Numeric,FALSE,FALSE,43007.12,6.447492063492064,On-Time,0
82566,105-GY-T30,Guyana,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-04-18,2013-04-19,2013-04-19,2013,4,2013-04,466,5724.4,Numeric,FALSE,FALSE,13026.52,12.28412017167382,Late,1
82567,900-SS-T30,South Sudan,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-04-30,2013-04-26,2013-04-26,2013,4,2013-04,230,1740.47,Numeric,FALSE,FALSE,30825.6,7.567260869565217,On-Time,-4
82568,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-07-04,2013-07-04,2013-07-04,2013,7,2013-07,1750,9758.5,Numeric,FALSE,FALSE,56733.21,5.5762857142857145,On-Time,0
82569,102-BI-T30,Burundi,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-05-31,2013-05-23,2013-05-23,2013,5,2013-05,652,3763.2,Numeric,FALSE,FALSE,18944.64,5.771779141104294,On-Time,-8
82570,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-06-07,2013-06-07,2013-06-07,2013,6,2013-06,11337,23809.39,Numeric,FALSE,FALSE,10006.2,2.1001490694187175,On-Time,0
82571,103-SS-T30,South Sudan,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-04-30,2013-04-24,2013-04-24,2013,4,2013-04,1309,12356,Numeric,FALSE,FALSE,6800.9,9.439266615737203,On-Time,-6
82572,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air,Air,2013-05-09,2013-05-07,2013-05-07,2013,5,2013-05,29934,34003.7,Numeric,FALSE,TRUE,2412078.2,1.135955769359257,On-Time,-2
82573,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-08-01,2013-08-01,2013-08-01,2013,8,2013-08,36920,29935.05,Numeric,FALSE,FALSE,1029600,0.8108085048754062,On-Time,0
82574,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2013-05-21,2013-05-06,2013-05-06,2013,5,2013-05,4844,21591.1,Numeric,FALSE,FALSE,129333.02,4.457287365813377,On-Time,-15
82575,114-UG-T30,Uganda,PMO - US,From RDC,N/A - From RDC,ARV,Pediatric,SCMS from RDC,Truck,Truck,2013-06-28,2013-06-07,2013-06-07,2013,6,2013-06,1982,8163.74,Numeric,FALSE,FALSE,1092.5,4.118940464177598,On-Time,-21
82577,151-NG-T30,Nigeria,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Air Charter,Air Charter,2013-05-21,2013-05-10,2013-05-10,2013,5,2013-05,12686,41332.14,Numeric,FALSE,TRUE,214700,3.2580908087655684,On-Time,-11
82578,111-MZ-T30,Mozambique,PMO - US,From RDC,N/A - From RDC,ARV,Adult,SCMS from RDC,Truck,Truck,2013-07-26,2013-07-26,2013-07-26,2013,7,2013-07,NA,0,Included,TRUE,FALSE,1466322,NA,On-Time,0
